id,地图,郡,等级,类型,x,y
165629,上庸,新城郡,8,铜,623,578
165631,上庸,新城郡,8,铜,623,599
165636,上庸,新城郡,8,铜,625,546
165643,上庸,新城郡,8,铜,627,503
165650,上庸,新城郡,8,铜,627,535
165647,上庸,新城郡,8,铜,628,530
165666,上庸,新城郡,8,铜,635,524
165664,上庸,新城郡,8,铜,636,520
165672,上庸,新城郡,8,铜,639,583
165683,上庸,新城郡,8,铜,646,531
165681,上庸,新城郡,8,铜,646,538
165688,上庸,新城郡,8,铜,649,607
165694,上庸,新城郡,8,铜,651,561
165692,上庸,新城郡,8,铜,652,570
165690,上庸,新城郡,8,铜,653,584
165702,上庸,新城郡,8,铜,660,588
165706,上庸,新城郡,8,铜,661,540
165707,上庸,新城郡,8,铜,661,545
165716,上庸,新城郡,8,铜,662,600
165718,上庸,新城郡,8,铜,662,614
165711,上庸,新城郡,8,铜,663,575
165721,上庸,新城郡,8,铜,666,560
165719,上庸,新城郡,8,铜,666,582
165728,上庸,新城郡,8,铜,671,568
165730,上庸,新城郡,8,铜,674,598
165735,上庸,新城郡,8,铜,677,581
165732,上庸,新城郡,8,铜,679,596
165734,上庸,新城郡,8,铜,680,592
165744,上庸,新城郡,8,铜,697,581
159584,汉中,汉中郡,10,木,316,843
159590,汉中,汉中郡,10,石,328,844
159591,汉中,汉中郡,10,粮,331,850
159592,汉中,汉中郡,10,铜,333,858
159595,汉中,汉中郡,10,铁,334,863
159602,汉中,汉中郡,10,木,337,866
159600,汉中,汉中郡,10,粮,338,853
159605,汉中,汉中郡,10,石,343,863
159614,汉中,汉中郡,10,粮,344,873
159613,汉中,汉中郡,10,铁,345,856
159622,汉中,汉中郡,10,木,349,839
159618,汉中,汉中郡,10,粮,350,884
159626,汉中,汉中郡,10,粮,352,840
159627,汉中,汉中郡,10,铁,352,867
159630,汉中,汉中郡,10,铁,355,866
159638,汉中,汉中郡,10,粮,357,882
159640,汉中,汉中郡,10,铁,361,868
159641,汉中,汉中郡,10,铁,363,863
159639,汉中,汉中郡,10,铁,363,907
159650,汉中,汉中郡,10,木,367,897
159653,汉中,汉中郡,10,木,368,878
159659,汉中,汉中郡,10,木,369,828
159660,汉中,汉中郡,10,粮,371,826
159665,汉中,汉中郡,10,铁,373,917
159666,汉中,汉中郡,10,石,374,910
159671,汉中,汉中郡,10,铁,377,859
159675,汉中,汉中郡,10,木,381,917
159678,汉中,汉中郡,10,铜,383,869
159692,汉中,汉中郡,10,石,388,877
159694,汉中,汉中郡,10,石,390,867
159689,汉中,汉中郡,10,粮,390,915
159685,汉中,汉中郡,10,木,390,924
159711,汉中,汉中郡,10,石,401,883
159713,汉中,汉中郡,10,铜,406,852
159724,汉中,汉中郡,10,粮,409,856
159727,汉中,汉中郡,10,粮,411,907
159726,汉中,汉中郡,10,石,413,903
159731,汉中,汉中郡,10,木,414,899
159730,汉中,汉中郡,10,粮,414,903
159732,汉中,汉中郡,10,木,415,886
159735,汉中,汉中郡,10,铁,416,872
159740,汉中,汉中郡,10,石,417,925
159738,汉中,汉中郡,10,石,420,914
159739,汉中,汉中郡,10,木,420,916
159743,汉中,汉中郡,10,木,423,941
159749,汉中,汉中郡,10,铜,424,934
159750,汉中,汉中郡,10,木,424,939
159755,汉中,汉中郡,10,木,428,895
159754,汉中,汉中郡,10,粮,429,898
159768,汉中,汉中郡,10,铁,434,884
159772,汉中,汉中郡,10,木,440,869
159784,汉中,汉中郡,10,铁,441,884
159780,汉中,汉中郡,10,木,441,904
159787,汉中,汉中郡,10,粮,446,872
159798,汉中,汉中郡,10,石,448,855
159793,汉中,汉中郡,10,石,448,920
159791,汉中,汉中郡,10,铁,448,955
159804,汉中,汉中郡,10,粮,451,944
159805,汉中,汉中郡,10,铁,453,949
159811,汉中,汉中郡,10,铁,454,939
159813,汉中,汉中郡,10,石,456,916
159808,汉中,汉中郡,10,铁,456,995
159817,汉中,汉中郡,10,木,457,864
159819,汉中,汉中郡,10,木,457,877
159826,汉中,汉中郡,10,粮,457,920
159829,汉中,汉中郡,10,铜,458,949
159828,汉中,汉中郡,10,石,459,941
159825,汉中,汉中郡,10,石,460,913
159830,汉中,汉中郡,10,粮,460,950
159844,汉中,汉中郡,10,铁,461,836
159832,汉中,汉中郡,10,粮,461,996
159843,汉中,汉中郡,10,铁,462,839
159853,汉中,汉中郡,10,木,464,978
159846,汉中,汉中郡,10,粮,465,845
159850,汉中,汉中郡,10,粮,465,880
159847,汉中,汉中郡,10,木,466,850
159868,汉中,汉中郡,10,木,467,856
159855,汉中,汉中郡,10,石,468,1014
159870,汉中,汉中郡,10,石,469,833
159869,汉中,汉中郡,10,铁,469,847
159867,汉中,汉中郡,10,粮,469,884
159858,汉中,汉中郡,10,石,469,999
159877,汉中,汉中郡,10,粮,471,882
159873,汉中,汉中郡,10,铁,472,823
159882,汉中,汉中郡,10,石,472,969
159883,汉中,汉中郡,10,石,472,971
159885,汉中,汉中郡,10,铁,472,1014
159899,汉中,汉中郡,10,粮,474,828
159893,汉中,汉中郡,10,石,474,895
159892,汉中,汉中郡,10,铜,475,909
159890,汉中,汉中郡,10,粮,475,968
159888,汉中,汉中郡,10,粮,475,1012
159898,汉中,汉中郡,10,粮,476,859
159887,汉中,汉中郡,10,石,476,1019
159901,汉中,汉中郡,10,铜,477,844
159907,汉中,汉中郡,10,石,478,897
159908,汉中,汉中郡,10,粮,479,940
159909,汉中,汉中郡,10,木,479,1005
159917,汉中,汉中郡,10,粮,481,960
159912,汉中,汉中郡,10,铜,481,1028
159913,汉中,汉中郡,10,铜,482,997
159929,汉中,汉中郡,10,铜,484,869
159925,汉中,汉中郡,10,粮,485,832
159931,汉中,汉中郡,10,铜,486,882
159932,汉中,汉中郡,10,铁,486,895
159936,汉中,汉中郡,10,粮,486,982
159938,汉中,汉中郡,10,木,486,999
159941,汉中,汉中郡,10,铁,486,1020
159948,汉中,汉中郡,10,石,489,906
159949,汉中,汉中郡,10,铜,490,908
159967,汉中,汉中郡,10,石,492,924
159969,汉中,汉中郡,10,木,492,992
159961,汉中,汉中郡,10,石,493,846
159968,汉中,汉中郡,10,木,493,940
159983,汉中,汉中郡,10,粮,494,900
159978,汉中,汉中郡,10,粮,494,1008
159990,汉中,汉中郡,10,粮,496,851
159975,汉中,汉中郡,10,粮,496,1038
159994,汉中,汉中郡,10,木,499,924
159992,汉中,汉中郡,10,石,500,843
160004,汉中,汉中郡,10,木,502,1003
160013,汉中,汉中郡,10,木,504,1047
160011,汉中,汉中郡,10,石,505,1022
160028,汉中,汉中郡,10,粮,507,901
160021,汉中,汉中郡,10,铜,507,965
160020,汉中,汉中郡,10,铁,508,987
160018,汉中,汉中郡,10,粮,508,1008
160017,汉中,汉中郡,10,木,508,1034
160026,汉中,汉中郡,10,铁,509,920
160024,汉中,汉中郡,10,石,509,949
160023,汉中,汉中郡,10,木,509,952
160041,汉中,汉中郡,10,石,511,1003
160046,汉中,汉中郡,10,铁,511,1044
160036,汉中,汉中郡,10,石,513,901
160052,汉中,汉中郡,10,木,514,855
160054,汉中,汉中郡,10,石,515,853
160047,汉中,汉中郡,10,铁,515,1046
160064,汉中,汉中郡,10,木,517,1002
160057,汉中,汉中郡,10,粮,518,900
160060,汉中,汉中郡,10,铁,518,927
160070,汉中,汉中郡,10,石,521,1001
160067,汉中,汉中郡,10,铜,521,1050
160075,汉中,汉中郡,10,木,523,929
160073,汉中,汉中郡,10,石,523,969
160068,汉中,汉中郡,10,石,523,1035
160081,汉中,汉中郡,10,粮,525,888
160088,汉中,汉中郡,10,石,525,953
160093,汉中,汉中郡,10,木,525,1003
160084,汉中,汉中郡,10,木,526,902
160086,汉中,汉中郡,10,木,526,933
160102,汉中,汉中郡,10,木,527,975
160099,汉中,汉中郡,10,铁,527,989
160104,汉中,汉中郡,10,粮,529,885
160097,汉中,汉中郡,10,石,529,1010
160107,汉中,汉中郡,10,木,532,940
160115,汉中,汉中郡,10,粮,534,952
160114,汉中,汉中郡,10,铁,535,956
160117,汉中,汉中郡,10,铁,536,940
160119,汉中,汉中郡,10,粮,537,872
160122,汉中,汉中郡,10,木,537,889
160130,汉中,汉中郡,10,铁,537,978
160137,汉中,汉中郡,10,铁,537,1033
160129,汉中,汉中郡,10,粮,538,954
160127,汉中,汉中郡,10,粮,539,946
160133,汉中,汉中郡,10,石,539,1000
160124,汉中,汉中郡,10,粮,540,915
160134,汉中,汉中郡,10,石,540,1019
160148,汉中,汉中郡,10,木,542,875
160145,汉中,汉中郡,10,铁,543,920
160143,汉中,汉中郡,10,石,543,933
160144,汉中,汉中郡,10,石,543,934
160141,汉中,汉中郡,10,铜,543,961
160160,汉中,汉中郡,10,木,544,1046
160154,汉中,汉中郡,10,石,545,933
160162,汉中,汉中郡,10,木,546,1053
160173,汉中,汉中郡,10,石,548,903
160174,汉中,汉中郡,10,石,549,899
160169,汉中,汉中郡,10,石,549,963
160175,汉中,汉中郡,10,粮,550,882
160181,汉中,汉中郡,10,木,552,1043
160179,汉中,汉中郡,10,木,553,972
160180,汉中,汉中郡,10,粮,553,1015
160185,汉中,汉中郡,10,铁,554,1016
160183,汉中,汉中郡,10,木,554,1053
160186,汉中,汉中郡,10,铁,555,1013
160192,汉中,汉中郡,10,木,558,923
160193,汉中,汉中郡,10,铁,559,1008
160200,汉中,汉中郡,10,石,562,901
160198,汉中,汉中郡,10,粮,563,935
160197,汉中,汉中郡,10,铁,563,949
160194,汉中,汉中郡,10,石,563,1017
160205,汉中,汉中郡,10,粮,564,957
160202,汉中,汉中郡,10,石,565,900
160216,汉中,汉中郡,10,粮,576,909
160220,汉中,汉中郡,10,铜,577,901
160227,汉中,汉中郡,10,木,584,941
160225,汉中,汉中郡,10,石,586,930
160230,汉中,汉中郡,10,粮,587,943
160228,汉中,汉中郡,10,石,587,954
160231,汉中,汉中郡,10,铁,588,944
160234,汉中,汉中郡,10,木,592,958
160236,汉中,汉中郡,10,粮,598,945
160237,汉中,汉中郡,10,石,599,944
160238,汉中,汉中郡,10,木,599,953
160245,汉中,汉中郡,10,木,605,945
160246,汉中,汉中郡,10,粮,605,960
159582,汉中,汉中郡,9,石,311,840
159583,汉中,汉中郡,9,石,313,848
159586,汉中,汉中郡,9,铁,317,820
159587,汉中,汉中郡,9,石,317,839
159588,汉中,汉中郡,9,铁,319,839
159593,汉中,汉中郡,9,木,331,869
159597,汉中,汉中郡,9,石,335,857
159596,汉中,汉中郡,9,粮,336,863
159599,汉中,汉中郡,9,铁,339,840
159598,汉中,汉中郡,9,木,340,810
159603,汉中,汉中郡,9,粮,340,877
159609,汉中,汉中郡,9,铁,341,822
159607,汉中,汉中郡,9,粮,341,833
159610,汉中,汉中郡,9,石,342,816
159608,汉中,汉中郡,9,铁,342,831
159606,汉中,汉中郡,9,铁,343,839
159611,汉中,汉中郡,9,粮,344,814
159612,汉中,汉中郡,9,铜,344,830
159624,汉中,汉中郡,9,木,347,823
159616,汉中,汉中郡,9,木,347,885
159623,汉中,汉中郡,9,粮,348,829
159621,汉中,汉中郡,9,木,349,857
159620,汉中,汉中郡,9,铁,349,859
159629,汉中,汉中郡,9,铜,351,895
159625,汉中,汉中郡,9,铁,353,838
159628,汉中,汉中郡,9,铜,353,878
159632,汉中,汉中郡,9,铁,356,827
159633,汉中,汉中郡,9,铁,357,817
159634,汉中,汉中郡,9,粮,357,844
159642,汉中,汉中郡,9,石,361,860
159645,汉中,汉中郡,9,石,364,861
159643,汉中,汉中郡,9,石,365,830
159647,汉中,汉中郡,9,石,365,875
159644,汉中,汉中郡,9,铁,366,837
159646,汉中,汉中郡,9,木,366,864
159648,汉中,汉中郡,9,铁,366,882
159649,汉中,汉中郡,9,铜,366,888
159658,汉中,汉中郡,9,木,367,829
159656,汉中,汉中郡,9,粮,367,833
159652,汉中,汉中郡,9,铁,370,883
159651,汉中,汉中郡,9,铁,370,895
159662,汉中,汉中郡,9,木,371,869
159663,汉中,汉中郡,9,石,371,878
159664,汉中,汉中郡,9,粮,372,878
159668,汉中,汉中郡,9,铜,376,883
159674,汉中,汉中郡,9,粮,377,920
159672,汉中,汉中郡,9,石,379,886
159673,汉中,汉中郡,9,石,380,914
159677,汉中,汉中郡,9,石,381,874
159679,汉中,汉中郡,9,木,382,853
159684,汉中,汉中郡,9,石,384,916
159680,汉中,汉中郡,9,铁,385,840
159682,汉中,汉中郡,9,木,385,875
159683,汉中,汉中郡,9,铜,385,895
159681,汉中,汉中郡,9,石,386,860
159690,汉中,汉中郡,9,石,388,912
159699,汉中,汉中郡,9,粮,391,924
159697,汉中,汉中郡,9,粮,392,913
159701,汉中,汉中郡,9,铁,395,918
159703,汉中,汉中郡,9,粮,398,871
159704,汉中,汉中郡,9,石,400,877
159705,汉中,汉中郡,9,粮,400,892
159709,汉中,汉中郡,9,铁,402,911
159710,汉中,汉中郡,9,木,403,903
159708,汉中,汉中郡,9,铜,403,920
159715,汉中,汉中郡,9,石,404,901
159717,汉中,汉中郡,9,石,405,915
159714,汉中,汉中郡,9,粮,406,891
159716,汉中,汉中郡,9,石,406,912
159723,汉中,汉中郡,9,木,407,863
159719,汉中,汉中郡,9,粮,407,924
159718,汉中,汉中郡,9,石,407,934
159722,汉中,汉中郡,9,铜,409,896
159721,汉中,汉中郡,9,粮,410,915
159728,汉中,汉中郡,9,石,411,924
159734,汉中,汉中郡,9,铜,416,874
159733,汉中,汉中郡,9,铁,416,882
159737,汉中,汉中郡,9,木,418,910
159741,汉中,汉中郡,9,粮,420,937
159747,汉中,汉中郡,9,木,421,860
159744,汉中,汉中郡,9,木,421,917
159745,汉中,汉中郡,9,木,422,897
159742,汉中,汉中郡,9,石,423,958
159751,汉中,汉中郡,9,粮,424,950
159748,汉中,汉中郡,9,铁,425,861
159756,汉中,汉中郡,9,粮,428,865
159753,汉中,汉中郡,9,石,428,902
159760,汉中,汉中郡,9,铁,431,938
159763,汉中,汉中郡,9,铜,431,962
159761,汉中,汉中郡,9,粮,432,939
159757,汉中,汉中郡,9,粮,433,876
159758,汉中,汉中郡,9,石,433,904
159759,汉中,汉中郡,9,木,433,931
159766,汉中,汉中郡,9,粮,435,923
159764,汉中,汉中郡,9,石,435,961
159767,汉中,汉中郡,9,粮,436,921
159774,汉中,汉中郡,9,铜,437,920
159770,汉中,汉中郡,9,木,439,860
159771,汉中,汉中郡,9,石,439,861
159773,汉中,汉中郡,9,粮,439,901
159783,汉中,汉中郡,9,铁,441,886
159779,汉中,汉中郡,9,木,441,909
159778,汉中,汉中郡,9,石,441,932
159782,汉中,汉中郡,9,石,442,891
159777,汉中,汉中郡,9,石,442,957
159776,汉中,汉中郡,9,木,443,965
159785,汉中,汉中郡,9,铜,444,857
159786,汉中,汉中郡,9,铜,444,867
159788,汉中,汉中郡,9,木,446,935
159789,汉中,汉中郡,9,粮,446,975
159797,汉中,汉中郡,9,石,449,880
159796,汉中,汉中郡,9,粮,450,883
159795,汉中,汉中郡,9,粮,450,912
159792,汉中,汉中郡,9,铜,450,950
159807,汉中,汉中郡,9,粮,451,996
159801,汉中,汉中郡,9,石,453,880
159806,汉中,汉中郡,9,木,453,973
159810,汉中,汉中郡,9,木,454,987
159809,汉中,汉中郡,9,铜,455,991
159814,汉中,汉中郡,9,石,456,892
159812,汉中,汉中郡,9,木,456,920
159818,汉中,汉中郡,9,木,457,875
159822,汉中,汉中郡,9,石,457,903
159827,汉中,汉中郡,9,铜,457,929
159831,汉中,汉中郡,9,粮,457,1002
159823,汉中,汉中郡,9,铁,458,902
159824,汉中,汉中郡,9,木,458,914
159842,汉中,汉中郡,9,木,461,840
159838,汉中,汉中郡,9,铜,461,916
159835,汉中,汉中郡,9,铜,461,965
159836,汉中,汉中郡,9,木,462,945
159833,汉中,汉中郡,9,铁,462,988
159839,汉中,汉中郡,9,粮,463,913
159837,汉中,汉中郡,9,石,463,935
159834,汉中,汉中郡,9,木,463,977
159851,汉中,汉中郡,9,铁,464,915
159848,汉中,汉中郡,9,铜,465,866
159849,汉中,汉中郡,9,粮,465,877
159852,汉中,汉中郡,9,木,465,948
159860,汉中,汉中郡,9,粮,467,987
159862,汉中,汉中郡,9,粮,468,936
159859,汉中,汉中郡,9,粮,468,991
159872,汉中,汉中郡,9,铁,470,826
159865,汉中,汉中郡,9,粮,470,896
159864,汉中,汉中郡,9,木,470,905
159863,汉中,汉中郡,9,粮,470,914
159857,汉中,汉中郡,9,木,470,1010
159879,汉中,汉中郡,9,石,471,931
159881,汉中,汉中郡,9,铜,471,951
159884,汉中,汉中郡,9,铁,471,983
159880,汉中,汉中郡,9,铁,473,931
159886,汉中,汉中郡,9,铜,473,1017
159896,汉中,汉中郡,9,石,474,882
159895,汉中,汉中郡,9,粮,474,890
159894,汉中,汉中郡,9,铁,474,893
159889,汉中,汉中郡,9,铁,474,972
159897,汉中,汉中郡,9,铁,476,877
159902,汉中,汉中郡,9,木,477,860
159906,汉中,汉中郡,9,铜,477,888
159903,汉中,汉中郡,9,石,479,861
159910,汉中,汉中郡,9,铁,479,1023
159900,汉中,汉中郡,9,石,480,835
159905,汉中,汉中郡,9,石,480,877
159911,汉中,汉中郡,9,石,480,1023
159924,汉中,汉中郡,9,石,481,827
159919,汉中,汉中郡,9,粮,481,929
159914,汉中,汉中郡,9,铁,481,995
159922,汉中,汉中郡,9,石,482,842
159918,汉中,汉中郡,9,木,482,933
159916,汉中,汉中郡,9,铜,483,976
159915,汉中,汉中郡,9,铜,483,991
159926,汉中,汉中郡,9,木,484,839
159934,汉中,汉中郡,9,铜,484,919
159937,汉中,汉中郡,9,铜,484,984
159940,汉中,汉中郡,9,铁,484,1017
159930,汉中,汉中郡,9,铜,485,870
159933,汉中,汉中郡,9,木,485,903
159939,汉中,汉中郡,9,石,485,1007
159927,汉中,汉中郡,9,粮,486,839
159935,汉中,汉中郡,9,铜,486,970
159959,汉中,汉中郡,9,木,487,851
159956,汉中,汉中郡,9,铁,487,880
159947,汉中,汉中郡,9,石,487,909
159944,汉中,汉中郡,9,铁,487,969
159955,汉中,汉中郡,9,木,488,882
159954,汉中,汉中郡,9,铁,488,885
159960,汉中,汉中郡,9,石,489,850
159946,汉中,汉中郡,9,铁,489,938
159943,汉中,汉中郡,9,石,489,972
159950,汉中,汉中郡,9,粮,490,905
159945,汉中,汉中郡,9,铁,490,969
159972,汉中,汉中郡,9,石,491,1001
159974,汉中,汉中郡,9,铁,491,1031
159965,汉中,汉中郡,9,粮,492,911
159966,汉中,汉中郡,9,石,492,917
159962,汉中,汉中郡,9,石,493,847
159963,汉中,汉中郡,9,粮,493,854
159988,汉中,汉中郡,9,木,494,861
159987,汉中,汉中郡,9,石,494,872
159976,汉中,汉中郡,9,木,494,1028
159989,汉中,汉中郡,9,铜,495,861
159980,汉中,汉中郡,9,木,495,978
159985,汉中,汉中郡,9,粮,496,901
159981,汉中,汉中郡,9,粮,496,935
159979,汉中,汉中郡,9,木,496,990
159993,汉中,汉中郡,9,铁,497,873
159999,汉中,汉中郡,9,木,497,960
160001,汉中,汉中郡,9,木,497,994
159996,汉中,汉中郡,9,石,499,938
159997,汉中,汉中郡,9,石,499,944
160000,汉中,汉中郡,9,粮,499,965
159995,汉中,汉中郡,9,粮,500,931
159998,汉中,汉中郡,9,铁,500,947
160003,汉中,汉中郡,9,粮,502,1009
160002,汉中,汉中郡,9,石,502,1032
160006,汉中,汉中郡,9,木,503,919
160012,汉中,汉中郡,9,石,504,1032
160007,汉中,汉中郡,9,铜,506,867
160008,汉中,汉中郡,9,铁,506,943
160010,汉中,汉中郡,9,铁,506,970
160031,汉中,汉中郡,9,石,507,846
160015,汉中,汉中郡,9,木,507,1043
160014,汉中,汉中郡,9,粮,507,1051
160030,汉中,汉中郡,9,石,508,849
160022,汉中,汉中郡,9,石,508,965
160025,汉中,汉中郡,9,粮,509,946
160029,汉中,汉中郡,9,粮,510,875
160019,汉中,汉中郡,9,石,510,997
160038,汉中,汉中郡,9,粮,511,960
160042,汉中,汉中郡,9,铁,511,1030
160032,汉中,汉中郡,9,石,512,845
160033,汉中,汉中郡,9,石,512,856
160037,汉中,汉中郡,9,粮,512,905
160039,汉中,汉中郡,9,铁,512,968
160040,汉中,汉中郡,9,粮,512,991
160044,汉中,汉中郡,9,石,512,1043
160053,汉中,汉中郡,9,铜,515,855
160051,汉中,汉中郡,9,铁,516,875
160050,汉中,汉中郡,9,石,516,934
160049,汉中,汉中郡,9,粮,516,1009
160065,汉中,汉中郡,9,铜,517,1005
160059,汉中,汉中郡,9,铁,519,913
160055,汉中,汉中郡,9,铁,520,864
160058,汉中,汉中郡,9,木,520,904
160061,汉中,汉中郡,9,木,520,950
160066,汉中,汉中郡,9,铁,520,1015
160069,汉中,汉中郡,9,粮,521,1014
160076,汉中,汉中郡,9,石,522,919
160078,汉中,汉中郡,9,木,523,862
160072,汉中,汉中郡,9,铜,523,980
160079,汉中,汉中郡,9,铜,524,860
160080,汉中,汉中郡,9,铁,524,863
160089,汉中,汉中郡,9,石,524,968
160090,汉中,汉中郡,9,粮,524,977
160092,汉中,汉中郡,9,铁,524,992
160082,汉中,汉中郡,9,木,525,889
160083,汉中,汉中郡,9,石,525,898
160085,汉中,汉中郡,9,石,525,913
160087,汉中,汉中郡,9,木,525,943
160091,汉中,汉中郡,9,铁,525,988
160101,汉中,汉中郡,9,粮,527,977
160100,汉中,汉中郡,9,粮,527,986
160105,汉中,汉中郡,9,粮,529,877
160110,汉中,汉中郡,9,粮,531,1043
160109,汉中,汉中郡,9,石,532,993
160111,汉中,汉中郡,9,粮,532,1048
160118,汉中,汉中郡,9,石,534,893
160116,汉中,汉中郡,9,铜,535,941
160113,汉中,汉中郡,9,粮,535,964
160139,汉中,汉中郡,9,铁,537,1043
160128,汉中,汉中郡,9,铁,538,948
160120,汉中,汉中郡,9,粮,539,875
160121,汉中,汉中郡,9,木,539,877
160123,汉中,汉中郡,9,铜,539,903
160125,汉中,汉中郡,9,石,539,923
160131,汉中,汉中郡,9,木,540,994
160132,汉中,汉中郡,9,粮,540,995
160140,汉中,汉中郡,9,石,541,1052
160146,汉中,汉中郡,9,石,542,896
160149,汉中,汉中郡,9,石,543,872
160147,汉中,汉中郡,9,木,543,877
160142,汉中,汉中郡,9,粮,543,943
160150,汉中,汉中郡,9,铁,544,887
160161,汉中,汉中郡,9,铜,544,1049
160151,汉中,汉中郡,9,石,545,890
160152,汉中,汉中郡,9,石,545,917
160158,汉中,汉中郡,9,木,545,1014
160171,汉中,汉中郡,9,木,547,946
160168,汉中,汉中郡,9,粮,547,997
160172,汉中,汉中郡,9,粮,548,915
160166,汉中,汉中郡,9,粮,549,1010
160165,汉中,汉中郡,9,铁,549,1028
160164,汉中,汉中郡,9,铜,549,1046
160167,汉中,汉中郡,9,粮,550,1010
160176,汉中,汉中郡,9,石,553,930
160191,汉中,汉中郡,9,铁,554,889
160188,汉中,汉中郡,9,铁,554,948
160184,汉中,汉中郡,9,铁,554,1050
160190,汉中,汉中郡,9,铁,555,927
160189,汉中,汉中郡,9,铜,556,935
160195,汉中,汉中郡,9,木,562,955
160199,汉中,汉中郡,9,铜,563,907
160201,汉中,汉中郡,9,木,565,892
160203,汉中,汉中郡,9,铜,565,916
160204,汉中,汉中郡,9,木,566,934
160210,汉中,汉中郡,9,木,567,885
160208,汉中,汉中郡,9,粮,567,924
160209,汉中,汉中郡,9,石,568,914
160207,汉中,汉中郡,9,粮,568,935
160206,汉中,汉中郡,9,铁,569,937
160211,汉中,汉中郡,9,粮,571,934
160213,汉中,汉中郡,9,粮,575,948
160217,汉中,汉中郡,9,木,576,891
160215,汉中,汉中郡,9,铁,576,924
160221,汉中,汉中郡,9,铁,578,916
160218,汉中,汉中郡,9,石,580,895
160219,汉中,汉中郡,9,石,580,897
160223,汉中,汉中郡,9,铁,581,929
160226,汉中,汉中郡,9,粮,584,937
160233,汉中,汉中郡,9,石,593,939
160241,汉中,汉中郡,9,铁,597,955
160239,汉中,汉中郡,9,铜,598,954
160240,汉中,汉中郡,9,木,599,955
160235,汉中,汉中郡,9,铜,600,935
160242,汉中,汉中郡,9,粮,600,962
160243,汉中,汉中郡,9,铜,603,950
160244,汉中,汉中郡,9,木,606,943
160247,汉中,汉中郡,9,石,607,936
159580,汉中,汉中郡,8,铜,310,842
159581,汉中,汉中郡,8,铜,311,838
159585,汉中,汉中郡,8,铜,314,828
159589,汉中,汉中郡,8,铜,324,830
159594,汉中,汉中郡,8,铜,336,871
159601,汉中,汉中郡,8,铜,338,855
159604,汉中,汉中郡,8,铜,341,865
159615,汉中,汉中郡,8,铜,348,891
159619,汉中,汉中郡,8,铜,349,864
159617,汉中,汉中郡,8,铜,349,884
159631,汉中,汉中郡,8,铜,355,837
159635,汉中,汉中郡,8,铜,359,846
159636,汉中,汉中郡,8,铜,359,853
159637,汉中,汉中郡,8,铜,359,879
159655,汉中,汉中郡,8,铜,367,836
159657,汉中,汉中郡,8,铜,370,833
159654,汉中,汉中郡,8,铜,370,846
159661,汉中,汉中郡,8,铜,373,856
159667,汉中,汉中郡,8,铜,375,884
159669,汉中,汉中郡,8,铜,376,846
159670,汉中,汉中郡,8,铜,377,849
159676,汉中,汉中郡,8,铜,381,901
159688,汉中,汉中郡,8,铜,388,915
159686,汉中,汉中郡,8,铜,388,920
159691,汉中,汉中郡,8,铜,389,887
159693,汉中,汉中郡,8,铜,390,869
159687,汉中,汉中郡,8,铜,390,919
159695,汉中,汉中郡,8,铜,391,860
159696,汉中,汉中郡,8,铜,392,910
159698,汉中,汉中郡,8,铜,393,922
159700,汉中,汉中郡,8,铜,394,920
159702,汉中,汉中郡,8,铜,397,851
159706,汉中,汉中郡,8,铜,399,925
159707,汉中,汉中郡,8,铜,401,925
159712,汉中,汉中郡,8,铜,403,874
159720,汉中,汉中郡,8,铜,410,924
159725,汉中,汉中郡,8,铜,412,884
159729,汉中,汉中郡,8,铜,412,927
159736,汉中,汉中郡,8,铜,420,907
159746,汉中,汉中郡,8,铜,421,884
159752,汉中,汉中郡,8,铜,428,908
159762,汉中,汉中郡,8,铜,432,952
159765,汉中,汉中郡,8,铜,435,930
159775,汉中,汉中郡,8,铜,437,924
159769,汉中,汉中郡,8,铜,440,855
159781,汉中,汉中郡,8,铜,441,894
159790,汉中,汉中郡,8,铜,446,990
159794,汉中,汉中郡,8,铜,447,915
159803,汉中,汉中郡,8,铜,451,942
159800,汉中,汉中郡,8,铜,452,874
159802,汉中,汉中郡,8,铜,452,920
159799,汉中,汉中郡,8,铜,453,842
159815,汉中,汉中郡,8,铜,454,874
159820,汉中,汉中郡,8,铜,459,877
159821,汉中,汉中郡,8,铜,459,881
159816,汉中,汉中郡,8,铜,460,855
159841,汉中,汉中郡,8,铜,462,846
159840,汉中,汉中郡,8,铜,462,879
159845,汉中,汉中郡,8,铜,464,843
159854,汉中,汉中郡,8,铜,466,996
159856,汉中,汉中郡,8,铜,469,1009
159871,汉中,汉中郡,8,铜,470,832
159866,汉中,汉中郡,8,铜,470,890
159861,汉中,汉中郡,8,铜,470,945
159876,汉中,汉中郡,8,铜,471,852
159875,汉中,汉中郡,8,铜,472,850
159878,汉中,汉中郡,8,铜,472,884
159874,汉中,汉中郡,8,铜,473,847
159891,汉中,汉中郡,8,铜,474,911
159904,汉中,汉中郡,8,铜,478,877
159921,汉中,汉中郡,8,铜,481,844
159923,汉中,汉中郡,8,铜,483,836
159920,汉中,汉中郡,8,铜,483,874
159928,汉中,汉中郡,8,铜,486,849
159958,汉中,汉中郡,8,铜,488,880
159957,汉中,汉中郡,8,铜,488,881
159952,汉中,汉中郡,8,铜,488,892
159951,汉中,汉中郡,8,铜,488,897
159953,汉中,汉中郡,8,铜,489,890
159942,汉中,汉中郡,8,铜,489,976
159964,汉中,汉中郡,8,铜,492,908
