id,地图,郡,等级,类型,x,y
62480,河南,三川郡,8,铜,535,1044
62481,河南,三川郡,8,铜,536,1045
62488,河南,三川郡,8,铜,538,778
62496,河南,三川郡,8,铜,540,1050
62499,河南,三川郡,8,铜,542,886
62507,河南,三川郡,8,铜,543,1002
62500,河南,三川郡,8,铜,544,786
62506,河南,三川郡,8,铜,544,994
62515,河南,三川郡,8,铜,547,808
62516,河南,三川郡,8,铜,547,840
62520,河南,三川郡,8,铜,547,1009
62525,河南,三川郡,8,铜,550,781
62533,河南,三川郡,8,铜,555,1023
62542,河南,三川郡,8,铜,558,825
62539,河南,三川郡,8,铜,558,965
62538,河南,三川郡,8,铜,558,992
62558,河南,三川郡,8,铜,561,799
62561,河南,三川郡,8,铜,563,871
62570,河南,三川郡,8,铜,566,900
62565,河南,三川郡,8,铜,566,993
62577,河南,三川郡,8,铜,567,861
62581,河南,三川郡,8,铜,567,1026
62589,河南,三川郡,8,铜,571,912
62591,河南,三川郡,8,铜,572,958
62600,河南,三川郡,8,铜,576,928
62602,河南,三川郡,8,铜,576,1031
62603,河南,三川郡,8,铜,577,967
62614,河南,三川郡,8,铜,579,900
62620,河南,三川郡,8,铜,581,809
62625,河南,三川郡,8,铜,583,833
62629,河南,三川郡,8,铜,586,829
62638,河南,三川郡,8,铜,588,916
62645,河南,三川郡,8,铜,590,907
62644,河南,三川郡,8,铜,590,908
62648,河南,三川郡,8,铜,592,1014
62650,河南,三川郡,8,铜,593,1021
62662,河南,三川郡,8,铜,595,854
62663,河南,三川郡,8,铜,595,869
62677,河南,三川郡,8,铜,601,1021
65761,河南,三川郡,8,铜,602,770
62683,河南,三川郡,8,铜,602,798
62679,河南,三川郡,8,铜,602,997
62684,河南,三川郡,8,铜,604,830
62687,河南,三川郡,8,铜,604,891
62689,河南,三川郡,8,铜,604,909
62695,河南,三川郡,8,铜,605,982
62693,河南,三川郡,8,铜,605,1017
62697,河南,三川郡,8,铜,606,872
62694,河南,三川郡,8,铜,606,987
62701,河南,三川郡,8,铜,607,836
62705,河南,三川郡,8,铜,608,1013
62711,河南,三川郡,8,铜,610,803
62708,河南,三川郡,8,铜,610,986
62713,河南,三川郡,8,铜,611,808
62715,河南,三川郡,8,铜,612,946
62725,河南,三川郡,8,铜,616,984
62726,河南,三川郡,8,铜,618,968
62728,河南,三川郡,8,铜,619,798
62736,河南,三川郡,8,铜,621,873
62732,河南,三川郡,8,铜,621,1020
62733,河南,三川郡,8,铜,622,1019
62751,河南,三川郡,8,铜,625,944
62749,河南,三川郡,8,铜,626,1025
62759,河南,三川郡,8,铜,627,935
62761,河南,三川郡,8,铜,628,1023
62780,河南,三川郡,8,铜,633,938
62788,河南,三川郡,8,铜,635,965
62787,河南,三川郡,8,铜,636,858
62789,河南,三川郡,8,铜,636,974
62790,河南,三川郡,8,铜,638,1051
62795,河南,三川郡,8,铜,639,848
62800,河南,三川郡,8,铜,640,1033
62804,河南,三川郡,8,铜,641,766
62812,河南,三川郡,8,铜,643,961
62808,河南,三川郡,8,铜,644,912
62816,河南,三川郡,8,铜,645,1013
62817,河南,三川郡,8,铜,647,1000
62836,河南,三川郡,8,铜,648,910
62841,河南,三川郡,8,铜,649,846
62839,河南,三川郡,8,铜,650,900
62821,河南,三川郡,8,铜,650,989
62843,河南,三川郡,8,铜,654,865
62851,河南,三川郡,8,铜,658,825
62858,河南,三川郡,8,铜,661,796
62861,河南,三川郡,8,铜,665,759
62866,河南,三川郡,8,铜,671,788
62870,河南,三川郡,8,铜,673,752
62872,河南,三川郡,8,铜,676,780
62874,河南,三川郡,8,铜,676,799
62876,河南,三川郡,8,铜,678,774
62880,河南,三川郡,8,铜,683,791
62883,河南,三川郡,8,铜,685,742
62884,河南,三川郡,8,铜,686,737
62894,河南,三川郡,8,铜,700,768
62895,河南,三川郡,8,铜,702,749
62896,河南,三川郡,8,铜,703,806
62897,河南,三川郡,8,铜,713,790
62901,河南,三川郡,8,铜,715,775
62907,河南,三川郡,8,铜,725,771
62908,河南,三川郡,8,铜,729,773
62909,河南,三川郡,8,铜,734,767
62910,河南,原武郡,10,石,812,782
62912,河南,原武郡,10,石,820,786
62916,河南,原武郡,10,木,827,820
62918,河南,原武郡,10,铜,831,771
62920,河南,原武郡,10,木,833,814
62927,河南,原武郡,10,石,846,774
62935,河南,原武郡,10,粮,851,833
62943,河南,原武郡,10,木,858,804
62941,河南,原武郡,10,粮,858,824
62949,河南,原武郡,10,石,862,779
62952,河南,原武郡,10,木,865,805
62959,河南,原武郡,10,粮,869,846
62961,河南,原武郡,10,铁,870,841
62969,河南,原武郡,10,铁,873,774
62970,河南,原武郡,10,石,874,749
62968,河南,原武郡,10,石,874,805
62966,河南,原武郡,10,石,874,850
62971,河南,原武郡,10,粮,876,695
62975,河南,原武郡,10,铜,876,800
62979,河南,原武郡,10,铁,877,720
62983,河南,原武郡,10,粮,882,882
62988,河南,原武郡,10,粮,884,717
62997,河南,原武郡,10,铜,887,767
62998,河南,原武郡,10,粮,888,899
63004,河南,原武郡,10,铁,889,732
63002,河南,原武郡,10,木,889,807
63000,河南,原武郡,10,粮,890,902
63013,河南,原武郡,10,粮,891,877
63007,河南,原武郡,10,石,892,751
63020,河南,原武郡,10,铁,893,702
63022,河南,原武郡,10,木,895,697
63026,河南,原武郡,10,木,896,802
63028,河南,原武郡,10,石,896,831
63035,河南,原武郡,10,铜,897,749
63034,河南,原武郡,10,铜,897,789
63032,河南,原武郡,10,铁,897,831
63030,河南,原武郡,10,粮,898,891
63041,河南,原武郡,10,粮,899,925
63037,河南,原武郡,10,粮,900,779
63038,河南,原武郡,10,铁,900,818
63039,河南,原武郡,10,铁,900,864
63044,河南,原武郡,10,铁,902,773
63043,河南,原武郡,10,石,902,834
63056,河南,原武郡,10,铁,904,831
63071,河南,原武郡,10,石,909,769
63081,河南,原武郡,10,粮,911,816
63078,河南,原武郡,10,石,912,759
63079,河南,原武郡,10,木,912,786
63082,河南,原武郡,10,铁,912,830
63090,河南,原武郡,10,铁,916,914
63094,河南,原武郡,10,木,917,779
63091,河南,原武郡,10,粮,917,896
63100,河南,原武郡,10,粮,922,841
63098,河南,原武郡,10,木,922,878
63104,河南,原武郡,10,粮,923,729
63109,河南,原武郡,10,粮,925,732
63110,河南,原武郡,10,石,928,698
63123,河南,原武郡,10,粮,932,900
63125,河南,原武郡,10,石,933,895
63129,河南,原武郡,10,石,934,720
63126,河南,原武郡,10,粮,934,868
63124,河南,原武郡,10,石,934,903
63130,河南,原武郡,10,石,936,730
63139,河南,原武郡,10,木,939,861
63145,河南,原武郡,10,木,941,763
63143,河南,原武郡,10,铁,942,882
63142,河南,原武郡,10,石,942,887
63147,河南,原武郡,10,木,944,743
63149,河南,原武郡,10,石,945,846
63152,河南,原武郡,10,石,949,883
63153,河南,原武郡,10,木,950,875
63155,河南,原武郡,10,石,952,781
63164,河南,原武郡,10,粮,959,803
63165,河南,原武郡,10,铁,962,743
63167,河南,原武郡,10,铁,963,746
63170,河南,原武郡,10,石,966,747
63171,河南,原武郡,10,铁,968,791
63177,河南,原武郡,10,铜,975,767
63178,河南,原武郡,10,木,975,770
63185,河南,原武郡,10,铁,981,742
63184,河南,原武郡,10,木,982,754
63190,河南,原武郡,10,木,987,795
63193,河南,原武郡,10,粮,995,795
63195,河南,原武郡,10,木,997,790
63197,河南,原武郡,10,石,1001,774
63202,河南,原武郡,10,铁,1012,773
63203,河南,原武郡,10,粮,1013,777
63206,河南,原武郡,10,石,1019,790
63207,河南,原武郡,10,铁,1022,796
67496,河南,原武郡,10,铜,1023,770
63211,河南,原武郡,10,石,1025,768
63212,河南,原武郡,10,铁,1030,785
63215,河南,原武郡,10,木,1042,767
63216,河南,原武郡,10,粮,1043,786
65741,河南,原武郡,9,铜,816,779
62913,河南,原武郡,9,石,824,779
62915,河南,原武郡,9,木,828,791
62917,河南,原武郡,9,粮,830,792
62919,河南,原武郡,9,铁,833,822
62921,河南,原武郡,9,铜,834,775
62922,河南,原武郡,9,木,836,780
62923,河南,原武郡,9,石,840,818
62924,河南,原武郡,9,石,841,814
62926,河南,原武郡,9,木,846,816
62925,河南,原武郡,9,石,846,833
62930,河南,原武郡,9,铜,847,816
62928,河南,原武郡,9,石,848,770
62933,河南,原武郡,9,铁,850,781
62936,河南,原武郡,9,粮,853,776
62937,河南,原武郡,9,粮,855,759
62940,河南,原武郡,9,粮,855,834
62938,河南,原武郡,9,木,856,805
62939,河南,原武郡,9,铁,856,808
62942,河南,原武郡,9,铜,857,819
62944,河南,原武郡,9,粮,858,747
62946,河南,原武郡,9,铁,860,791
62947,河南,原武郡,9,粮,861,822
62950,河南,原武郡,9,铁,863,848
62953,河南,原武郡,9,铜,865,779
62955,河南,原武郡,9,粮,867,840
62956,河南,原武郡,9,铜,868,856
62960,河南,原武郡,9,石,869,839
62957,河南,原武郡,9,粮,869,859
62963,河南,原武郡,9,铜,870,788
62965,河南,原武郡,9,铜,872,863
62967,河南,原武郡,9,粮,873,829
62977,河南,原武郡,9,铁,875,830
62973,河南,原武郡,9,铜,876,775
62974,河南,原武郡,9,石,876,796
62976,河南,原武郡,9,铁,876,826
62978,河南,原武郡,9,木,876,837
62987,河南,原武郡,9,石,881,727
62986,河南,原武郡,9,石,881,736
62985,河南,原武郡,9,粮,882,752
62984,河南,原武郡,9,木,882,782
62981,河南,原武郡,9,石,882,893
62989,河南,原武郡,9,铜,883,763
62990,河南,原武郡,9,铁,883,767
62992,河南,原武郡,9,木,883,884
62993,河南,原武郡,9,木,883,898
62991,河南,原武郡,9,铜,884,823
62995,河南,原武郡,9,石,887,731
62996,河南,原武郡,9,铁,887,762
62999,河南,原武郡,9,粮,887,905
63001,河南,原武郡,9,铁,890,864
63005,河南,原武郡,9,木,891,694
63006,河南,原武郡,9,石,891,748
63010,河南,原武郡,9,铁,891,840
63009,河南,原武郡,9,木,892,803
63015,河南,原武郡,9,铜,893,856
63019,河南,原武郡,9,石,894,744
63018,河南,原武郡,9,石,894,768
63017,河南,原武郡,9,石,894,783
63027,河南,原武郡,9,铜,895,823
63023,河南,原武郡,9,粮,896,722
63033,河南,原武郡,9,石,897,828
63051,河南,原武郡,9,铜,901,711
63050,河南,原武郡,9,粮,901,715
63046,河南,原武郡,9,木,901,733
63045,河南,原武郡,9,粮,901,739
63042,河南,原武郡,9,石,901,836
63047,河南,原武郡,9,铁,902,737
63052,河南,原武郡,9,铁,903,733
63055,河南,原武郡,9,石,903,756
63057,河南,原武郡,9,粮,903,848
63059,河南,原武郡,9,粮,903,914
63053,河南,原武郡,9,木,904,734
63054,河南,原武郡,9,木,904,735
63061,河南,原武郡,9,铜,905,845
63060,河南,原武郡,9,木,906,850
63064,河南,原武郡,9,粮,907,724
63066,河南,原武郡,9,铜,907,877
63063,河南,原武郡,9,粮,908,703
63065,河南,原武郡,9,木,908,729
63075,河南,原武郡,9,粮,909,733
63074,河南,原武郡,9,粮,909,755
63070,河南,原武郡,9,铜,909,798
63069,河南,原武郡,9,石,909,836
63067,河南,原武郡,9,石,909,916
63076,河南,原武郡,9,铜,910,734
63068,河南,原武郡,9,石,910,879
63077,河南,原武郡,9,石,911,722
63080,河南,原武郡,9,木,911,787
63083,河南,原武郡,9,石,912,906
63085,河南,原武郡,9,铜,913,851
63087,河南,原武郡,9,石,915,780
63092,河南,原武郡,9,木,917,829
63095,河南,原武郡,9,铁,918,772
63093,河南,原武郡,9,木,918,817
63096,河南,原武郡,9,铁,919,721
63097,河南,原武郡,9,石,920,844
63103,河南,原武郡,9,木,921,724
63102,河南,原武郡,9,石,921,809
63105,河南,原武郡,9,铜,923,794
63106,河南,原武郡,9,石,923,830
63107,河南,原武郡,9,铜,923,896
63108,河南,原武郡,9,木,925,855
63111,河南,原武郡,9,粮,928,793
63120,河南,原武郡,9,铁,930,700
63118,河南,原武郡,9,木,930,745
63117,河南,原武郡,9,铜,930,750
63122,河南,原武郡,9,粮,931,889
63121,河南,原武郡,9,粮,932,783
63127,河南,原武郡,9,粮,933,794
63131,河南,原武郡,9,木,935,780
63132,河南,原武郡,9,铁,937,904
63133,河南,原武郡,9,石,938,736
63134,河南,原武郡,9,木,939,720
63136,河南,原武郡,9,粮,939,773
63140,河南,原武郡,9,铜,939,862
63141,河南,原武郡,9,石,939,903
63137,河南,原武郡,9,木,940,838
63138,河南,原武郡,9,石,940,860
63146,河南,原武郡,9,石,943,715
63148,河南,原武郡,9,木,943,744
63151,河南,原武郡,9,粮,947,799
63154,河南,原武郡,9,铁,950,746
63156,河南,原武郡,9,铜,953,771
63158,河南,原武郡,9,木,956,741
63160,河南,原武郡,9,铁,956,755
63162,河南,原武郡,9,铁,959,751
63168,河南,原武郡,9,铁,963,748
63169,河南,原武郡,9,铁,964,793
63172,河南,原武郡,9,石,967,793
63174,河南,原武郡,9,铜,970,740
63176,河南,原武郡,9,木,975,752
63180,河南,原武郡,9,木,978,762
63181,河南,原武郡,9,粮,980,768
63182,河南,原武郡,9,铁,980,781
63187,河南,原武郡,9,铁,984,782
63189,河南,原武郡,9,铜,987,782
63188,河南,原武郡,9,木,988,777
63192,河南,原武郡,9,木,994,783
63194,河南,原武郡,9,石,998,795
63199,河南,原武郡,9,石,1003,787
63198,河南,原武郡,9,粮,1004,777
63200,河南,原武郡,9,木,1005,766
63201,河南,原武郡,9,木,1009,766
63204,河南,原武郡,9,木,1018,793
63205,河南,原武郡,9,木,1020,784
63210,河南,原武郡,9,铜,1026,772
63213,河南,原武郡,9,木,1039,783
62911,河南,原武郡,8,铜,814,790
62914,河南,原武郡,8,铜,825,816
62929,河南,原武郡,8,铜,847,813
62931,河南,原武郡,8,铜,849,841
62932,河南,原武郡,8,铜,850,812
62934,河南,原武郡,8,铜,852,816
62945,河南,原武郡,8,铜,860,779
62948,河南,原武郡,8,铜,861,792
62951,河南,原武郡,8,铜,866,819
62954,河南,原武郡,8,铜,867,824
62962,河南,原武郡,8,铜,869,826
62958,河南,原武郡,8,铜,869,851
65745,河南,原武郡,8,铜,870,786
62964,河南,原武郡,8,铜,872,828
62972,河南,原武郡,8,铜,875,768
62980,河南,原武郡,8,铜,878,714
62982,河南,原武郡,8,铜,882,886
62994,河南,原武郡,8,铜,886,692
63003,河南,原武郡,8,铜,890,768
63008,河南,原武郡,8,铜,891,770
63011,河南,原武郡,8,铜,891,851
63012,河南,原武郡,8,铜,891,864
63014,河南,原武郡,8,铜,893,910
63016,河南,原武郡,8,铜,894,810
63024,河南,原武郡,8,铜,895,759
63025,河南,原武郡,8,铜,895,800
63021,河南,原武郡,8,铜,896,696
63031,河南,原武郡,8,铜,898,886
63029,河南,原武郡,8,铜,898,917
63036,河南,原武郡,8,铜,899,700
63040,河南,原武郡,8,铜,900,886
63049,河南,原武郡,8,铜,901,726
63048,河南,原武郡,8,铜,901,727
63058,河南,原武郡,8,铜,903,859
63062,河南,原武郡,8,铜,905,769
63073,河南,原武郡,8,铜,909,766
63072,河南,原武郡,8,铜,910,769
63084,河南,原武郡,8,铜,913,881
63088,河南,原武郡,8,铜,915,858
63089,河南,原武郡,8,铜,915,902
63086,河南,原武郡,8,铜,916,714
63099,河南,原武郡,8,铜,921,871
63101,河南,原武郡,8,铜,922,829
63112,河南,原武郡,8,铜,928,880
63119,河南,原武郡,8,铜,929,709
63116,河南,原武郡,8,铜,929,793
63115,河南,原武郡,8,铜,929,824
63114,河南,原武郡,8,铜,929,827
63113,河南,原武郡,8,铜,929,907
63128,河南,原武郡,8,铜,934,773
63135,河南,原武郡,8,铜,939,739
117593,河南,原武郡,8,铜,939,808
65771,河南,原武郡,8,铜,941,808
63144,河南,原武郡,8,铜,941,825
63150,河南,原武郡,8,铜,948,797
63157,河南,原武郡,8,铜,953,762
63159,河南,原武郡,8,铜,955,752
63161,河南,原武郡,8,铜,957,801
63163,河南,原武郡,8,铜,959,797
63173,河南,原武郡,8,铜,969,738
63175,河南,原武郡,8,铜,972,789
63179,河南,原武郡,8,铜,978,785
63183,河南,原武郡,8,铜,981,766
63186,河南,原武郡,8,铜,984,781
63191,河南,原武郡,8,铜,991,772
63196,河南,原武郡,8,铜,1000,775
63208,河南,原武郡,8,铜,1025,799
63209,河南,原武郡,8,铜,1026,783
63214,河南,原武郡,8,铜,1040,787
63222,河南,陈留国,10,石,879,565
63219,河南,陈留国,10,木,880,552
63220,河南,陈留国,10,石,880,562
63233,河南,陈留国,10,铁,881,637
63225,河南,陈留国,10,铜,883,552
63241,河南,陈留国,10,木,889,657
63244,河南,陈留国,10,铁,892,610
63245,河南,陈留国,10,粮,892,631
63247,河南,陈留国,10,木,893,617
63248,河南,陈留国,10,粮,894,616
63251,河南,陈留国,10,铁,896,643
63258,河南,陈留国,10,粮,901,681
63259,河南,陈留国,10,石,902,674
63269,河南,陈留国,10,铁,905,619
63272,河南,陈留国,10,粮,910,630
63276,河南,陈留国,10,石,913,607
63282,河南,陈留国,10,石,915,594
63283,河南,陈留国,10,木,915,663
63280,河南,陈留国,10,铁,916,554
63287,河南,陈留国,10,石,919,662
63289,河南,陈留国,10,铁,921,565
63290,河南,陈留国,10,铁,922,556
63292,河南,陈留国,10,粮,924,575
63296,河南,陈留国,10,铁,926,683
63295,河南,陈留国,10,铁,926,687
63304,河南,陈留国,10,石,928,665
63307,河南,陈留国,10,木,929,561
63308,河南,陈留国,10,粮,931,611
63310,河南,陈留国,10,石,934,630
63313,河南,陈留国,10,铜,935,542
63314,河南,陈留国,10,铁,935,557
63315,河南,陈留国,10,铁,936,615
63320,河南,陈留国,10,铜,938,569
63322,河南,陈留国,10,石,940,637
63326,河南,陈留国,10,铁,941,627
63324,河南,陈留国,10,粮,942,684
63328,河南,陈留国,10,石,944,573
63331,河南,陈留国,10,石,944,651
63346,河南,陈留国,10,粮,949,547
63347,河南,陈留国,10,粮,952,547
63350,河南,陈留国,10,铜,953,564
63348,河南,陈留国,10,粮,954,693
63357,河南,陈留国,10,石,957,673
63358,河南,陈留国,10,粮,958,654
63356,河南,陈留国,10,木,958,706
63360,河南,陈留国,10,木,959,605
63166,河南,陈留国,10,石,962,718
63377,河南,陈留国,10,铁,971,715
63380,河南,陈留国,10,铁,973,667
63381,河南,陈留国,10,石,974,633
63387,河南,陈留国,10,铁,975,588
63389,河南,陈留国,10,木,976,625
63395,河南,陈留国,10,石,977,689
63402,河南,陈留国,10,粮,980,554
63407,河南,陈留国,10,铁,984,642
63409,河南,陈留国,10,石,984,725
63411,河南,陈留国,10,石,985,704
63417,河南,陈留国,10,粮,989,606
63421,河南,陈留国,10,石,990,526
63428,河南,陈留国,10,铁,996,536
63435,河南,陈留国,10,粮,997,530
63433,河南,陈留国,10,木,997,564
63430,河南,陈留国,10,铁,998,711
63438,河南,陈留国,10,木,999,564
63436,河南,陈留国,10,木,1000,521
63441,河南,陈留国,10,木,1002,709
63451,河南,陈留国,10,石,1003,756
63452,河南,陈留国,10,铁,1003,757
63465,河南,陈留国,10,粮,1009,580
63463,河南,陈留国,10,粮,1009,673
63467,河南,陈留国,10,铁,1010,557
63466,河南,陈留国,10,石,1010,567
63469,河南,陈留国,10,石,1011,574
63471,河南,陈留国,10,铜,1012,705
63477,河南,陈留国,10,木,1013,592
63476,河南,陈留国,10,铁,1013,648
63474,河南,陈留国,10,木,1013,699
63473,河南,陈留国,10,木,1013,717
63485,河南,陈留国,10,木,1015,732
63481,河南,陈留国,10,木,1016,594
63492,河南,陈留国,10,铜,1017,534
63488,河南,陈留国,10,石,1017,715
63497,河南,陈留国,10,粮,1020,581
63500,河南,陈留国,10,粮,1021,714
63503,河南,陈留国,10,铁,1022,667
63502,河南,陈留国,10,铁,1022,695
63501,河南,陈留国,10,石,1022,712
63505,河南,陈留国,10,石,1024,575
63515,河南,陈留国,10,铜,1025,560
63526,河南,陈留国,10,木,1029,582
63525,河南,陈留国,10,石,1029,599
63535,河南,陈留国,10,铁,1031,763
63531,河南,陈留国,10,木,1032,669
63533,河南,陈留国,10,木,1032,703
63536,河南,陈留国,10,铁,1034,749
63542,河南,陈留国,10,粮,1035,511
63554,河南,陈留国,10,石,1039,749
63552,河南,陈留国,10,木,1040,660
63561,河南,陈留国,10,铜,1041,581
63558,河南,陈留国,10,木,1041,671
63563,河南,陈留国,10,铁,1042,553
63562,河南,陈留国,10,石,1042,573
63557,河南,陈留国,10,石,1042,686
63555,河南,陈留国,10,粮,1042,762
63603,河南,陈留国,10,石,1046,555
63576,河南,陈留国,10,木,1048,682
63610,河南,陈留国,10,铁,1049,550
63619,河南,陈留国,10,铁,1057,537
63618,河南,陈留国,10,木,1058,547
63581,河南,陈留国,10,木,1058,701
63620,河南,陈留国,10,铁,1059,549
63583,河南,陈留国,10,石,1059,718
63585,河南,陈留国,10,铁,1061,674
63586,河南,陈留国,10,石,1063,683
63588,河南,陈留国,10,石,1065,693
63591,河南,陈留国,10,粮,1067,679
63627,河南,陈留国,10,铁,1071,508
63629,河南,陈留国,10,铁,1074,510
63631,河南,陈留国,10,铁,1076,534
63632,河南,陈留国,10,石,1078,539
63639,河南,陈留国,10,木,1083,529
63641,河南,陈留国,10,粮,1085,494
63652,河南,陈留国,10,铁,1097,507
63229,河南,陈留国,9,铁,872,667
63228,河南,陈留国,9,铁,872,669
63230,河南,陈留国,9,木,874,661
63218,河南,陈留国,9,铜,875,558
63217,河南,陈留国,9,铁,876,548
63221,河南,陈留国,9,铜,879,564
63232,河南,陈留国,9,木,879,661
63231,河南,陈留国,9,木,879,673
63224,河南,陈留国,9,石,882,553
63226,河南,陈留国,9,粮,883,568
63234,河南,陈留国,9,粮,884,678
63227,河南,陈留国,9,木,885,558
63239,河南,陈留国,9,铁,887,639
63237,河南,陈留国,9,木,887,668
63240,河南,陈留国,9,铜,888,618
63238,河南,陈留国,9,粮,888,654
63250,河南,陈留国,9,粮,895,614
63249,河南,陈留国,9,铜,896,589
63252,河南,陈留国,9,木,896,659
63255,河南,陈留国,9,粮,897,601
63253,河南,陈留国,9,铜,897,639
63257,河南,陈留国,9,铁,899,582
63260,河南,陈留国,9,粮,901,645
63262,河南,陈留国,9,石,902,589
63264,河南,陈留国,9,石,904,562
63265,河南,陈留国,9,铜,904,594
63266,河南,陈留国,9,铁,904,608
63271,河南,陈留国,9,铁,907,691
63270,河南,陈留国,9,粮,908,643
63274,河南,陈留国,9,木,909,586
63275,河南,陈留国,9,粮,910,550
63279,河南,陈留国,9,铁,915,550
63281,河南,陈留国,9,木,915,581
63285,河南,陈留国,9,石,917,574
63286,河南,陈留国,9,木,918,545
63284,河南,陈留国,9,木,918,675
63291,河南,陈留国,9,石,923,545
63293,河南,陈留国,9,石,923,618
63294,河南,陈留国,9,铜,923,688
63299,河南,陈留国,9,木,925,557
63298,河南,陈留国,9,粮,926,595
63297,河南,陈留国,9,木,926,604
63301,河南,陈留国,9,粮,927,574
63302,河南,陈留国,9,铁,927,597
63306,河南,陈留国,9,木,930,696
63312,河南,陈留国,9,铁,934,576
63311,河南,陈留国,9,石,934,592
63321,河南,陈留国,9,木,937,564
63319,河南,陈留国,9,铜,938,592
63317,河南,陈留国,9,粮,938,628
63327,河南,陈留国,9,粮,942,546
63325,河南,陈留国,9,粮,942,628
63330,河南,陈留国,9,铁,943,648
63329,河南,陈留国,9,粮,944,645
63335,河南,陈留国,9,铁,946,621
63334,河南,陈留国,9,石,946,675
63333,河南,陈留国,9,粮,946,680
63340,河南,陈留国,9,铁,947,586
63339,河南,陈留国,9,粮,948,568
63342,河南,陈留国,9,粮,948,697
63345,河南,陈留国,9,木,950,586
63344,河南,陈留国,9,铁,950,612
63351,河南,陈留国,9,粮,956,545
63352,河南,陈留国,9,粮,956,555
63355,河南,陈留国,9,粮,957,705
63361,河南,陈留国,9,木,959,609
63363,河南,陈留国,9,木,960,714
63366,河南,陈留国,9,石,961,570
63364,河南,陈留国,9,木,961,625
63367,河南,陈留国,9,铜,963,599
63369,河南,陈留国,9,铜,966,544
63370,河南,陈留国,9,铁,967,703
63371,河南,陈留国,9,粮,969,712
63372,河南,陈留国,9,铁,970,658
63376,河南,陈留国,9,铜,971,677
63373,河南,陈留国,9,木,972,594
63374,河南,陈留国,9,木,972,637
63383,河南,陈留国,9,木,973,546
63382,河南,陈留国,9,木,973,568
63379,河南,陈留国,9,石,973,690
63378,河南,陈留国,9,铁,973,716
63384,河南,陈留国,9,铜,975,573
63385,河南,陈留国,9,粮,975,576
63388,河南,陈留国,9,木,975,613
63386,河南,陈留国,9,石,976,586
63390,河南,陈留国,9,粮,976,654
63398,河南,陈留国,9,粮,977,608
63393,河南,陈留国,9,铁,977,704
63397,河南,陈留国,9,石,978,610
63396,河南,陈留国,9,粮,978,654
63403,河南,陈留国,9,木,979,562
63404,河南,陈留国,9,铜,979,713
63401,河南,陈留国,9,石,980,528
63405,河南,陈留国,9,木,982,699
63406,河南,陈留国,9,粮,983,554
63410,河南,陈留国,9,粮,983,725
63408,河南,陈留国,9,铁,984,701
63413,河南,陈留国,9,木,985,618
63412,河南,陈留国,9,铜,986,640
63418,河南,陈留国,9,粮,989,604
63420,河南,陈留国,9,木,990,541
63419,河南,陈留国,9,木,990,545
63416,河南,陈留国,9,石,990,680
63422,河南,陈留国,9,石,991,533
63425,河南,陈留国,9,铁,993,638
63424,河南,陈留国,9,木,993,678
63427,河南,陈留国,9,石,994,571
63434,河南,陈留国,9,石,998,540
63439,河南,陈留国,9,铁,999,663
63440,河南,陈留国,9,木,999,685
63437,河南,陈留国,9,铜,1000,547
63446,河南,陈留国,9,铁,1001,541
63444,河南,陈留国,9,石,1002,545
63443,河南,陈留国,9,木,1002,698
63442,河南,陈留国,9,铜,1002,707
63448,河南,陈留国,9,粮,1003,708
63449,河南,陈留国,9,粮,1004,724
63450,河南,陈留国,9,铜,1004,744
63454,河南,陈留国,9,铜,1005,636
63453,河南,陈留国,9,粮,1005,746
63456,河南,陈留国,9,铁,1006,547
63457,河南,陈留国,9,粮,1007,534
63464,河南,陈留国,9,石,1009,656
63475,河南,陈留国,9,粮,1013,688
63478,河南,陈留国,9,粮,1014,588
63482,河南,陈留国,9,铜,1015,646
63486,河南,陈留国,9,铁,1015,761
63480,河南,陈留国,9,铁,1016,584
63494,河南,陈留国,9,粮,1018,515
63491,河南,陈留国,9,粮,1018,591
63499,河南,陈留国,9,石,1019,656
63498,河南,陈留国,9,石,1020,607
63506,河南,陈留国,9,粮,1023,591
63507,河南,陈留国,9,铁,1023,626
63508,河南,陈留国,9,铁,1023,667
63509,河南,陈留国,9,石,1024,706
63510,河南,陈留国,9,粮,1025,718
63514,河南,陈留国,9,石,1026,562
63513,河南,陈留国,9,铜,1026,563
63512,河南,陈留国,9,铁,1026,619
63516,河南,陈留国,9,铁,1027,531
63517,河南,陈留国,9,铜,1027,533
63519,河南,陈留国,9,木,1027,728
63518,河南,陈留国,9,铁,1028,629
63529,河南,陈留国,9,粮,1029,510
63528,河南,陈留国,9,石,1029,519
63527,河南,陈留国,9,铁,1029,537
63522,河南,陈留国,9,粮,1029,666
63524,河南,陈留国,9,石,1030,611
63520,河南,陈留国,9,铁,1030,756
63530,河南,陈留国,9,木,1031,597
63532,河南,陈留国,9,石,1032,679
63534,河南,陈留国,9,铜,1032,743
63540,河南,陈留国,9,石,1033,524
63539,河南,陈留国,9,铜,1034,677
63538,河南,陈留国,9,石,1034,689
63543,河南,陈留国,9,铁,1035,526
63545,河南,陈留国,9,粮,1035,626
63547,河南,陈留国,9,木,1035,682
63550,河南,陈留国,9,木,1038,562
63566,河南,陈留国,9,石,1041,504
63565,河南,陈留国,9,铁,1042,508
63564,河南,陈留国,9,铁,1042,518
63559,河南,陈留国,9,木,1042,664
63556,河南,陈留国,9,铁,1042,733
63568,河南,陈留国,9,石,1043,506
63569,河南,陈留国,9,粮,1043,636
63572,河南,陈留国,9,铁,1043,712
